Date,Open,High,Low,Close,Adj Close,Volume
2023-11-10,19.680000,19.680000,19.680000,19.680000,19.368969,0
2023-11-13,19.700001,19.700001,19.700001,19.700001,19.388653,0
2023-11-14,20.030001,20.030001,20.030001,20.030001,19.713438,0
2023-11-15,20.090000,20.090000,20.090000,20.090000,19.772488,0
2023-11-16,20.139999,20.139999,20.139999,20.139999,19.821697,0
2023-11-17,20.200001,20.200001,20.200001,20.200001,19.880751,0
2023-11-20,20.330000,20.330000,20.330000,20.330000,20.008696,0
2023-11-21,20.280001,20.280001,20.280001,20.280001,19.959486,0
2023-11-22,20.340000,20.340000,20.340000,20.340000,20.018538,0
2023-11-24,20.370001,20.370001,20.370001,20.370001,20.048063,0
2023-11-27,20.330000,20.330000,20.330000,20.330000,20.008696,0
2023-11-28,20.370001,20.370001,20.370001,20.370001,20.048063,0
2023-11-29,20.320000,20.320000,20.320000,20.320000,19.998854,0
2023-11-30,20.420000,20.420000,20.420000,20.420000,20.097273,0
2023-12-01,20.520000,20.520000,20.520000,20.520000,20.195692,0
2023-12-04,20.389999,20.389999,20.389999,20.389999,20.067747,0
2023-12-05,20.320000,20.320000,20.320000,20.320000,19.998854,0
2023-12-06,20.230000,20.230000,20.230000,20.230000,19.910275,0
2023-12-07,20.389999,20.389999,20.389999,20.389999,20.067747,0
2023-12-08,20.540001,20.540001,20.540001,20.540001,20.215378,0
2023-12-11,20.570000,20.570000,20.570000,20.570000,20.244902,0
2023-12-12,20.639999,20.639999,20.639999,20.639999,20.313795,0
2023-12-13,20.870001,20.870001,20.870001,20.870001,20.540161,0
2023-12-14,21.070000,21.070000,21.070000,21.070000,20.737000,0
2023-12-15,20.740000,20.740000,20.740000,20.740000,20.740000,0
2023-12-18,20.799999,20.799999,20.799999,20.799999,20.799999,0
2023-12-19,20.950001,20.950001,20.950001,20.950001,20.950001,0
2023-12-20,20.670000,20.670000,20.670000,20.670000,20.670000,0
2023-12-21,20.870001,20.870001,20.870001,20.870001,20.870001,0
2023-12-22,20.889999,20.889999,20.889999,20.889999,20.889999,0
2023-12-26,20.969999,20.969999,20.969999,20.969999,20.969999,0
2023-12-27,20.980000,20.980000,20.980000,20.980000,20.980000,0
2023-12-28,20.969999,20.969999,20.969999,20.969999,20.969999,0
2023-12-29,20.940001,20.940001,20.940001,20.940001,20.940001,0
